activist_insight,2026-05-10 01:35:21.070,[dbo].[tblCampaign_Summary],dbo,tblCampaign_Summary,21,NonClusteredIndex-20171122-120332,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,action_id,"campaign_summary_id, company_id, activist_id, outcome_date, response_id, regulator_action, updated_at, created_at",1,4,action_id,"activist_id, campaign_summary_id, company_id, created_at, outcome_date, regulator_action, response_id, updated_at","action_id|activist_id, campaign_summary_id, company_id, created_at, outcome_date, regulator_action, response_id, updated_at|",48087,1,4.45,29248,2601,0,12443,31849,2.56,19406,2026-09-02 09:00:45.530,2026-09-02 08:52:52.823,NULL,2026-09-02 08:22:06.890,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20171122-120332] ON [dbo].[tblCampaign_Summary] ([action_id] ASC) INCLUDE (campaign_summary_id, company_id, activist_id, outcome_date, response_id, regulator_action, updated_at, created_at) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20171122-120332] ON [dbo].[tblCampaign_Summary];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblCostsAndFees],dbo,tblCostsAndFees,1,PK__tblCosts__3213E83FA29F0536,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,id,NULL,1,4,id,NULL,id||,46905,1,3.37,1820,9006,0,3407,10826,3.18,7419,2026-09-02 08:45:58.107,2026-09-02 08:45:53.780,NULL,2026-09-02 08:45:58.107,"CREATE UNIQUE CLUSTERED INDEX [PK__tblCosts__3213E83FA29F0536] ON [dbo].[tblCostsAndFees] ([id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblCostsAndFees] DROP CONSTRAINT [PK__tblCosts__3213E83FA29F0536];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblGov_comp_comm],dbo,tblGov_comp_comm,1,PK_tblGov_comp_comm,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,gov_comp_comm_id,NULL,1,4,gov_comp_comm_id,NULL,gov_comp_comm_id||,45785,1,15.34,3775,15123,0,15039,18898,1.26,3859,2026-09-02 08:55:05.987,2026-06-28 02:00:02.730,NULL,2026-09-02 08:55:05.987,"CREATE UNIQUE CLUSTERED INDEX [PK_tblGov_comp_comm] ON [dbo].[tblGov_comp_comm] ([gov_comp_comm_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblGov_comp_comm] DROP CONSTRAINT [PK_tblGov_comp_comm];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblGov_comp_comm],dbo,tblGov_comp_comm,8,IX_tblGov_comp_comm_PID_gov_comm_id,NONCLUSTERED,0,0,0,0,0,NULL,95,PRIMARY,"PID, gov_comm_id","URL, chair_director_id, chair2_director_id",2,8,"pid, gov_comm_id","chair_director_id, chair2_director_id, url","pid, gov_comm_id|chair_director_id, chair2_director_id, url|",45785,1,11.52,2177616,1820,0,15039,2179436,144.92,2164397,2026-09-02 09:02:53.823,2026-09-02 09:00:05.037,NULL,2026-09-02 08:55:05.987,"CREATE NONCLUSTERED INDEX [IX_tblGov_comp_comm_PID_gov_comm_id] ON [dbo].[tblGov_comp_comm] ([PID] ASC, [gov_comm_id] ASC) INCLUDE (URL, chair_director_id, chair2_director_id) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 95) ON [PRIMARY];",DROP INDEX [IX_tblGov_comp_comm_PID_gov_comm_id] ON [dbo].[tblGov_comp_comm];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblInstitutional_investment_cache_past_quarters],dbo,tblInstitutional_investment_cache_past_quarters,1,PK_tblInstitutional_investment_cache_past_quarters,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,Entry_id,NULL,1,4,entry_id,NULL,entry_id||,45510,1,1.73,0,2,0,0,2,NULL,2,NULL,2026-06-05 14:03:30.893,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblInstitutional_investment_cache_past_quarters] ON [dbo].[tblInstitutional_investment_cache_past_quarters] ([Entry_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblInstitutional_investment_cache_past_quarters] DROP CONSTRAINT [PK_tblInstitutional_investment_cache_past_quarters];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblScraped_filings_raw],dbo,tblScraped_filings_raw,1,PK_tblScraped_filings_raw,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,id,NULL,1,4,id,NULL,id||,45081,1,55.84,7,1310116,127069,719841,1437192,2.00,717351,2026-08-03 15:57:49.620,2026-09-02 09:02:27.480,2026-09-02 09:02:27.480,2026-09-02 09:02:27.837,"CREATE UNIQUE CLUSTERED INDEX [PK_tblScraped_filings_raw] ON [dbo].[tblScraped_filings_raw] ([id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblScraped_filings_raw] DROP CONSTRAINT [PK_tblScraped_filings_raw];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblScraped_filings_raw],dbo,tblScraped_filings_raw,14,IX_tblScraped_filings_raw_set_updated,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"scraped_filings_raw_set_id, updated",NULL,2,12,"scraped_filings_raw_set_id, updated",NULL,"scraped_filings_raw_set_id, updated||",45081,1,12.84,235964,26450,0,218109,262414,1.20,44305,2026-09-02 09:02:27.807,2026-09-02 09:02:27.837,NULL,2026-09-02 09:02:27.837,"CREATE NONCLUSTERED INDEX [IX_tblScraped_filings_raw_set_updated] ON [dbo].[tblScraped_filings_raw] ([scraped_filings_raw_set_id] ASC, [updated] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [IX_tblScraped_filings_raw_set_updated] ON [dbo].[tblScraped_filings_raw];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblFiling_FinancialDirector_link],dbo,tblFiling_FinancialDirector_link,1,PK__tblFilin__6EDBF407DD563CED,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,filing_financialDirector_link_id,NULL,1,4,filing_financialdirector_link_id,NULL,filing_financialdirector_link_id||,44376,1,4.27,0,51326,0,9999,51326,5.13,41327,NULL,2026-09-02 08:59:57.333,NULL,2026-09-02 08:59:48.597,"CREATE UNIQUE CLUSTERED INDEX [PK__tblFilin__6EDBF407DD563CED] ON [dbo].[tblFiling_FinancialDirector_link] ([filing_financialDirector_link_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblFiling_FinancialDirector_link] DROP CONSTRAINT [PK__tblFilin__6EDBF407DD563CED];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[rawImportCGICompensationEMEA_Planbased],dbo,rawImportCGICompensationEMEA_Planbased,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,44081,1,27.86,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblinvestor_search],dbo,tblinvestor_search,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,43513,1,2.80,0,266056,264166,1452,530222,365.17,528770,NULL,2026-09-02 09:02:52.800,2026-09-02 09:02:53.077,2026-09-02 09:02:50.820,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblinvestor_search],dbo,tblinvestor_search,2,NonClusteredIndex-20210707-095133,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,investor_search_id,"aum_min, aum_max",1,4,investor_search_id,"aum_max, aum_min","investor_search_id|aum_max, aum_min|",43513,1,1.96,295205,2019,0,1449,297224,205.12,295775,2026-09-02 09:02:53.077,2026-05-19 16:12:17.807,NULL,2026-09-02 09:02:50.820,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20210707-095133] ON [dbo].[tblinvestor_search] ([investor_search_id] ASC) INCLUDE (aum_min, aum_max) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20210707-095133] ON [dbo].[tblinvestor_search];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblMarket_caps_generated],dbo,tblMarket_caps_generated,1,PK_tblMarket_caps_generated,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,PID,NULL,1,4,pid,NULL,pid||,43199,1,6.45,114814,388258,0,252,503072,1996.32,502820,2026-09-02 09:00:34.647,2026-09-02 09:00:32.323,NULL,2026-09-02 05:33:40.670,"CREATE UNIQUE CLUSTERED INDEX [PK_tblMarket_caps_generated] ON [dbo].[tblMarket_caps_generated] ([PID] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblMarket_caps_generated] DROP CONSTRAINT [PK_tblMarket_caps_generated];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblV2a_stored_filing_elements],dbo,tblV2a_stored_filing_elements,1,PK_tblV2a_stored_filing_elements,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,stored_filing_element_id,NULL,1,4,stored_filing_element_id,NULL,stored_filing_element_id||,43003,1,7.13,0,2,0,0,2,NULL,2,NULL,2026-06-05 14:03:35.607,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblV2a_stored_filing_elements] ON [dbo].[tblV2a_stored_filing_elements] ([stored_filing_element_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblV2a_stored_filing_elements] DROP CONSTRAINT [PK_tblV2a_stored_filing_elements];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblVulnerability_scores_rpm_backup],dbo,tblVulnerability_scores_rpm_backup,1,PK_tblVulnerability_scores_rpm_backup,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,vulnerability_score_id,NULL,1,4,vulnerability_score_id,NULL,vulnerability_score_id||,39179,1,1.95,0,2,0,0,2,NULL,2,NULL,2026-06-05 14:03:10.127,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblVulnerability_scores_rpm_backup] ON [dbo].[tblVulnerability_scores_rpm_backup] ([vulnerability_score_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblVulnerability_scores_rpm_backup] DROP CONSTRAINT [PK_tblVulnerability_scores_rpm_backup];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblUsers_secure],dbo,tblUsers_secure,1,PK_tblUsers,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,User_Id,NULL,1,4,user_id,NULL,user_id||,38680,1,28.45,2005592,11102,92299,201509,2108993,10.47,1907484,2026-09-02 09:02:53.763,2026-09-02 07:57:51.990,2026-09-02 09:02:51.813,2026-09-02 09:01:14.907,"CREATE UNIQUE CLUSTERED INDEX [PK_tblUsers] ON [dbo].[tblUsers_secure] ([User_Id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblUsers_secure] DROP CONSTRAINT [PK_tblUsers];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblUsers_secure],dbo,tblUsers_secure,34,UC_email,NONCLUSTERED,1,0,1,0,0,NULL,0,PRIMARY,Email,NULL,1,100,email,NULL,email||,38680,1,3.28,93065,447,0,1014,93512,92.22,92498,2026-09-02 09:02:51.813,2026-09-01 15:58:12.070,NULL,2026-09-02 07:58:37.143,"CREATE UNIQUE NONCLUSTERED INDEX [UC_email] ON [dbo].[tblUsers_secure] ([Email] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblUsers_secure] DROP CONSTRAINT [UC_email];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblDashboard_widget_link],dbo,tblDashboard_widget_link,1,PK_tblDashboard_widget_link,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,dashboard_widget_link_id,NULL,1,4,dashboard_widget_link_id,NULL,dashboard_widget_link_id||,38155,1,11.24,219179,293348,0,23542,512527,21.77,488985,2026-09-02 08:55:36.220,2026-09-02 09:02:52.500,NULL,2026-09-02 08:55:24.727,"CREATE UNIQUE CLUSTERED INDEX [PK_tblDashboard_widget_link] ON [dbo].[tblDashboard_widget_link] ([dashboard_widget_link_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblDashboard_widget_link] DROP CONSTRAINT [PK_tblDashboard_widget_link];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblGroup_joint_demands_calculated],dbo,tblGroup_joint_demands_calculated,1,udx_tblGroup_joint_demands_calculated_campaign_number,CLUSTERED,1,0,0,0,0,NULL,0,PRIMARY,"campaign_number, campaign_summary_id",NULL,2,8,"campaign_number, campaign_summary_id",NULL,"campaign_number, campaign_summary_id||",36915,1,8.12,165446,239834,0,3266,405280,124.09,402014,2026-09-02 09:01:14.480,2026-09-02 09:01:14.137,NULL,2026-09-02 08:23:03.967,"CREATE UNIQUE CLUSTERED INDEX [udx_tblGroup_joint_demands_calculated_campaign_number] ON [dbo].[tblGroup_joint_demands_calculated] ([campaign_number] ASC, [campaign_summary_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [udx_tblGroup_joint_demands_calculated_campaign_number] ON [dbo].[tblGroup_joint_demands_calculated];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblSc13g_error_log],dbo,tblSc13g_error_log,1,PK_tblSc13g_error_log,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,sc13g_error_log_id,NULL,1,4,sc13g_error_log_id,NULL,sc13g_error_log_id||,35863,1,2.84,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblSc13g_error_log] ON [dbo].[tblSc13g_error_log] ([sc13g_error_log_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblSc13g_error_log] DROP CONSTRAINT [PK_tblSc13g_error_log];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[rawImportCGICompensationEMEA_DirectorCompensation],dbo,rawImportCGICompensationEMEA_DirectorCompensation,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,35331,1,7.05,0,116,0,0,116,NULL,116,NULL,2026-09-02 02:45:18.450,NULL,NULL,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblleven_request],dbo,tblleven_request,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,35199,1,2.51,0,3781334,0,1161,3781334,3256.96,3780173,NULL,2026-09-02 09:02:50.700,NULL,2026-09-02 02:06:25.737,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblrecent_downloads_pdf],dbo,tblrecent_downloads_pdf,1,CI_tblrecent_downloads_pdf_user_id_created_date,CLUSTERED,0,0,0,0,0,NULL,95,PRIMARY,"user_id, created_date",NULL,2,12,"user_id, created_date",NULL,"user_id, created_date||",33431,1,9.98,6485848,350,6908,6638,6493106,978.17,6486468,2026-09-02 09:02:53.303,2026-09-02 08:50:56.653,2026-09-02 08:58:32.670,2026-09-02 08:58:28.707,"CREATE CLUSTERED INDEX [CI_tblrecent_downloads_pdf_user_id_created_date] ON [dbo].[tblrecent_downloads_pdf] ([user_id] ASC, [created_date] DESC) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 95) ON [PRIMARY];",DROP INDEX [CI_tblrecent_downloads_pdf_user_id_created_date] ON [dbo].[tblrecent_downloads_pdf];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblrecent_downloads_pdf],dbo,tblrecent_downloads_pdf,6,IX_tblrecent_downloads_pdf_user_id_expired,NONCLUSTERED,0,0,0,0,0,NULL,95,PRIMARY,"user_id, expired",created_date,2,8,"user_id, expired",created_date,"user_id, expired|created_date|",33431,1,1.98,0,0,0,3904,0,0.00,-3904,NULL,NULL,NULL,2026-09-02 08:57:32.220,"CREATE NONCLUSTERED INDEX [IX_tblrecent_downloads_pdf_user_id_expired] ON [dbo].[tblrecent_downloads_pdf] ([user_id] ASC, [expired] ASC) INCLUDE (created_date) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 95) ON [PRIMARY];",DROP INDEX [IX_tblrecent_downloads_pdf_user_id_expired] ON [dbo].[tblrecent_downloads_pdf];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblrecent_downloads_pdf],dbo,tblrecent_downloads_pdf,7,PK_tblrecent_downloads_pdf,NONCLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,recent_downloads_id,NULL,1,4,recent_downloads_id,NULL,recent_downloads_id||,33431,1,0.84,8270,0,0,3339,8270,2.48,4931,2026-09-02 08:58:32.670,NULL,NULL,2026-09-02 08:57:32.220,"CREATE UNIQUE NONCLUSTERED INDEX [PK_tblrecent_downloads_pdf] ON [dbo].[tblrecent_downloads_pdf] ([recent_downloads_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblrecent_downloads_pdf] DROP CONSTRAINT [PK_tblrecent_downloads_pdf];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblCompany_assets],dbo,tblCompany_assets,1,PK_tblCompany_assets,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,asset_id,NULL,1,4,asset_id,NULL,asset_id||,31853,1,2.50,0,108201,202858,1266,311059,245.70,309793,NULL,2026-09-02 08:56:52.630,2026-09-02 09:02:51.127,2026-08-11 14:32:00.590,"CREATE UNIQUE CLUSTERED INDEX [PK_tblCompany_assets] ON [dbo].[tblCompany_assets] ([asset_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblCompany_assets] DROP CONSTRAINT [PK_tblCompany_assets];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblCompany_assets],dbo,tblCompany_assets,7,idx_asset_currency,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,currency,NULL,1,3,currency,NULL,currency||,31853,1,1.12,0,0,0,1266,0,0.00,-1266,NULL,NULL,NULL,2026-08-11 14:32:00.590,"CREATE NONCLUSTERED INDEX [idx_asset_currency] ON [dbo].[tblCompany_assets] ([currency] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_asset_currency] ON [dbo].[tblCompany_assets];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblCompany_assets],dbo,tblCompany_assets,8,NonClusteredIndex-20161013-121739,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,company_id,NULL,1,4,company_id,NULL,company_id||,31853,1,1.10,1801,2,0,1266,1803,1.42,537,2026-09-02 07:09:05.690,2026-06-02 14:31:36.370,NULL,2026-08-11 14:32:00.590,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20161013-121739] ON [dbo].[tblCompany_assets] ([company_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20161013-121739] ON [dbo].[tblCompany_assets];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblCompany_assets],dbo,tblCompany_assets,9,NonClusteredIndex-20161013-121756,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,assets_date,NULL,1,3,assets_date,NULL,assets_date||,31853,1,1.41,0,0,0,1266,0,0.00,-1266,NULL,NULL,NULL,2026-08-11 14:32:00.590,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20161013-121756] ON [dbo].[tblCompany_assets] ([assets_date] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20161013-121756] ON [dbo].[tblCompany_assets];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblCompany_assets],dbo,tblCompany_assets,11,NonClusteredIndex-20171006-125255,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"assets_date, company_id",assets_under_mgmt,2,7,"assets_date, company_id",assets_under_mgmt,"assets_date, company_id|assets_under_mgmt|",31853,1,1.88,18153,0,0,1266,18153,14.34,16887,2026-08-04 08:12:02.040,NULL,NULL,2026-08-11 14:32:00.590,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20171006-125255] ON [dbo].[tblCompany_assets] ([assets_date] DESC, [company_id] ASC) INCLUDE (assets_under_mgmt) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20171006-125255] ON [dbo].[tblCompany_assets];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblCompany_assets],dbo,tblCompany_assets,13,NonClusteredIndex-20171212-164447,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"company_id, assets_date, assets_under_mgmt",NULL,3,11,"company_id, assets_date, assets_under_mgmt",NULL,"company_id, assets_date, assets_under_mgmt||",31853,1,1.45,262561,1488,0,1266,264049,208.57,262783,2026-09-02 09:02:51.260,2026-09-02 08:56:52.540,NULL,2026-08-11 14:32:00.590,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20171212-164447] ON [dbo].[tblCompany_assets] ([company_id] ASC, [assets_date] DESC, [assets_under_mgmt] DESC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20171212-164447] ON [dbo].[tblCompany_assets];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblAddress],dbo,tblAddress,20,U_Address_RP_AddressId,NONCLUSTERED,1,0,0,0,1,([RP_AddressId] IS NOT NULL),0,PRIMARY,RP_AddressId,NULL,1,40,rp_addressid,NULL,rp_addressid||([rp_addressid] is not null),30403,1,2.89,2,0,0,35038,2,0.00,-35036,2026-07-27 13:31:51.697,NULL,NULL,2026-09-02 08:56:02.530,"CREATE UNIQUE NONCLUSTERED INDEX [U_Address_RP_AddressId] ON [dbo].[tblAddress] ([RP_AddressId] ASC) WHERE ([RP_AddressId] IS NOT NULL) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [U_Address_RP_AddressId] ON [dbo].[tblAddress];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tVoting_Sync_Status],dbo,tVoting_Sync_Status,4,IX_tVoting_Sync_Status_Pending,NONCLUSTERED,0,0,0,0,1,"([SyncStatus] IN ('Pending', 'Failed'))",0,PRIMARY,"RunID, SyncType, SyncStatus, InvestorID, MeetingYear",NULL,5,82,"runid, synctype, syncstatus, investorid, meetingyear",NULL,"runid, synctype, syncstatus, investorid, meetingyear||([syncstatus] in ('pending', 'failed'))",29558,1,2.42,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [IX_tVoting_Sync_Status_Pending] ON [dbo].[tVoting_Sync_Status] ([RunID] ASC, [SyncType] ASC, [SyncStatus] ASC, [InvestorID] ASC, [MeetingYear] ASC) WHERE ([SyncStatus] IN ('Pending', 'Failed')) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [IX_tVoting_Sync_Status_Pending] ON [dbo].[tVoting_Sync_Status];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tbl13d_data],dbo,tbl13d_data,1,PK_tbl13d_data,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,filing_id,NULL,1,4,filing_id,NULL,filing_id||,29185,1,13.19,1601,22503,450464,1356,474568,349.98,473212,2026-09-02 08:59:09.190,2026-09-02 09:00:45.057,2026-09-02 09:01:16.440,2026-09-02 08:59:07.690,"CREATE UNIQUE CLUSTERED INDEX [PK_tbl13d_data] ON [dbo].[tbl13d_data] ([filing_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tbl13d_data] DROP CONSTRAINT [PK_tbl13d_data];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tbl13d_data],dbo,tbl13d_data,26,NonClusteredIndex-20170203-164612,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"activist_id, company_id, filing_date",NULL,3,16,"activist_id, company_id, filing_date",NULL,"activist_id, company_id, filing_date||",29185,1,1.86,426818,131699,0,485,558517,1151.58,558032,2026-09-02 09:01:16.440,2026-09-02 09:01:14.993,NULL,2026-09-02 08:59:07.687,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20170203-164612] ON [dbo].[tbl13d_data] ([activist_id] ASC, [company_id] ASC, [filing_date] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20170203-164612] ON [dbo].[tbl13d_data];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblDirector_Policy],dbo,tblDirector_Policy,1,PK__tblDirec__2E94D7780DF1E660,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,director_policy_id,NULL,1,4,director_policy_id,NULL,director_policy_id||,27192,1,4.14,0,118,0,232,118,0.51,-114,NULL,2026-09-02 02:45:38.127,NULL,2026-09-02 02:45:38.487,"CREATE UNIQUE CLUSTERED INDEX [PK__tblDirec__2E94D7780DF1E660] ON [dbo].[tblDirector_Policy] ([director_policy_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblDirector_Policy] DROP CONSTRAINT [PK__tblDirec__2E94D7780DF1E660];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblGov_shareholder_activism],dbo,tblGov_shareholder_activism,1,PK_tblGov_shareholder_activism,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,shareholder_activism_id,NULL,1,4,shareholder_activism_id,NULL,shareholder_activism_id||,26741,1,23.01,1228,25491,22746,1298,49465,38.11,48167,2026-09-02 08:46:39.293,2026-09-02 09:02:41.693,2026-09-02 09:02:50.120,2026-09-02 08:46:39.293,"CREATE UNIQUE CLUSTERED INDEX [PK_tblGov_shareholder_activism] ON [dbo].[tblGov_shareholder_activism] ([shareholder_activism_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblGov_shareholder_activism] DROP CONSTRAINT [PK_tblGov_shareholder_activism];"
